   1.9537744e-01   2.5077597e-02   5.0336265e-04  -1.7853112e-03   3.9200992e-01  -1.5236451e-03   3.4564924e-01   7.1142972e-01   6.5799107e-01   2.7808010e-01   3.1154701e-01  -5.4823940e-01   3.0447200e-01   1.3799254e-01  -4.3145185e-01   9.2665013e-01   3.0166690e-01   1.2899000e+00   3.3302093e-01   1.0977876e+00   2.2871936e-01   7.7041372e-01   4.6768365e-01   7.3314384e-01   3.8690219e-01   1.0224539e+00   4.1369932e-01   4.6339070e-01  -6.4971166e-02   3.7047169e-01   9.0288339e-01   8.4130451e-01   5.8186034e-01   4.7346569e-01   1.1714929e+00   7.2671697e-01   7.5525182e-01   8.8548784e-01   9.6285578e-01   1.4793839e+00   8.8452003e-01   7.5799193e-01   1.1196521e+00   1.5338080e+00   1.6405840e+00   1.1938241e+00  -2.4473395e-01   5.8500449e-01   8.0219523e-01   1.9320903e-02   9.4556304e-01   6.9870124e-03  -4.7492466e-01   1.2734467e+00   1.4256514e-01  -2.5216094e-01   2.7074527e-01  -1.2728910e+00  -1.5799330e+00  -1.1634498e+00  -2.3069751e-01   9.1870871e-01  -7.2954081e-01   1.1115963e+00  -1.6921243e+00   3.2497247e-01  -1.0808842e+00  -3.4750153e-01  -8.4588032e-01   5.7007269e-01   9.0822486e-01   3.9702853e-01   6.6217501e-01   2.9989989e-01  -4.3979053e+00  -1.6935867e+00   5.6528617e-01  -9.8782261e-01  -1.0822565e+00   4.1311573e-02  -4.8089999e-01  -1.1722256e-01  -1.5147023e-01   3.0308963e-01  -2.1852572e+00  -1.9080357e+00  -7.8305780e-01  -1.7944697e+00  -1.2108691e+00  -1.6086313e+00  -1.4520097e+00  -2.2957312e+00  -9.7987627e-01  -1.7241925e+00  -8.3273630e-01   1.3511922e-01  -1.2053509e+00   1.8442738e-01   5.6759979e-01   6.9925218e-01  -5.4824494e-01  -1.8491435e-01  -1.2244752e+00
  -3.0646410e-01  -6.6441027e-01  -8.5614167e-01  -4.7031935e-01  -9.9911096e-01  -3.1709346e-01   1.7772415e-01  -1.1791236e+00  -9.1431000e-01  -7.4102095e-01  -2.8424217e-01  -8.1688934e-01   6.7113464e-01  -1.0905360e+00  -8.8985431e-01  -7.7714807e-01  -1.4543231e-01  -7.2027062e-01  -3.4812668e-01  -5.5580852e-01  -5.2187996e-01  -7.8574959e-01  -7.1089684e-01  -6.5511038e-01  -5.1991601e-01  -7.9203019e-01  -6.8279592e-01  -6.1725448e-01  -3.9724084e-01  -2.7523795e-01   2.5925735e-01   4.0501521e-01  -6.6273433e-01  -1.4350801e+00  -1.3221228e+00  -1.0611255e+00  -9.5826357e-01  -7.7045925e-01   9.8234347e-02  -1.6510544e+00  -1.2468421e+00  -1.0116153e+00  -9.5832241e-01  -1.6246904e+00  -1.3337364e+00  -1.2322596e+00  -6.2107124e-01  -7.5116806e-01  -9.8724147e-01  -7.0906789e-01  -4.3355184e-01   4.6906470e-02   1.2745342e+00   8.1168716e-01   1.5380588e+00   1.5934030e+00   1.5059915e+00   7.5695582e-01   1.8909056e+00   1.7608039e+00   5.7169129e-01  -5.2934278e-01   5.1335687e-01   6.4040151e-01   1.5254423e-01   7.9569182e-01   1.1746965e+00   1.2260925e+00   3.9805988e-01  -2.1725928e-01   2.5233113e-01  -9.4516873e-02  -2.1926575e-01  -4.3218829e-01   1.0958782e-01  -3.3451225e-01   1.0986295e-01   4.7762254e-01   2.4055827e-01   1.1757703e+00  -9.2002324e-01   1.1316489e-01   2.2198281e-01   3.5551988e-01   1.8880434e+00   1.6492348e+00   2.1568146e+00   2.1223103e+00   2.0889300e+00   2.0769994e+00   1.9158421e+00   1.7837405e+00   1.9384560e+00   1.7683814e+00   5.4428252e-01  -1.0581078e+00   9.8765881e-01   3.6119662e-01  -6.5697026e-01  -7.3132411e-01  -7.6742793e-01   4.8379454e-01  -3.1947238e-01
  -3.5765490e-01  -1.4149159e+00   5.4269947e-01   9.9772258e-01   9.7489900e-01   2.6462355e-01  -5.1684015e-01   2.0985687e+00   1.0221834e+00   5.6761089e-01   2.1500425e-01   1.2272583e+00  -1.5503406e+00  -6.3937381e-01  -6.9507368e-01   1.0456964e+00   7.3464730e-01  -8.5272837e-01  -7.9764030e-01  -1.9596458e+00  -8.0505625e-02  -6.4056312e-01  -5.0254423e-01  -1.8680269e+00  -2.7111615e-02  -5.4379940e-01  -4.6597346e-01  -1.8719762e+00   1.1979195e+00   1.1284944e+00   3.4260181e-01  -4.8752270e-01   2.1879313e+00   3.3840446e-01  -1.8162565e-02  -1.1382209e-01  -8.8765242e-02  -4.7395971e-01  -8.9989199e-01   5.5418060e-01   3.1415775e-02  -8.7771969e-02   4.8622843e-02   5.2181678e-01   8.7902870e-02   1.6391029e-02   3.8044342e-01  -2.6072942e-01  -6.0502393e-01  -1.0782823e+00  -1.3992413e+00  -1.4910904e+00  -6.1006737e-01  -9.4408511e-02   2.0091169e-01   1.3799359e+00   3.5206625e-01  -9.8761776e-01   1.3477784e-01   1.8976641e-01   1.3269674e-01   6.2806758e-01   2.8094311e-01   1.1021012e+00   4.7346846e-01   2.5987309e+00   5.3755796e-02   1.4614069e+00  -1.2657565e+00  -1.1347421e+00  -1.1179170e+00  -1.0546254e+00  -1.0539606e+00   4.1138843e-01  -4.1642042e-01  -1.3256188e+00  -9.3811709e-01  -8.8709955e-01  -9.3434197e-01  -1.1640307e+00   4.4152454e-02  -7.4834239e-01  -2.0895425e-01  -6.1837477e-01   6.0559737e-01  -4.3172079e-01   6.0509274e-01   9.8071066e-01   8.8480451e-01  -5.4076866e-01   7.7303212e-01   9.3455316e-01   2.9130375e-01   2.9017885e-01  -1.2734830e-01   3.1137922e+00  -3.7526430e-01   7.6929613e-01   5.3544811e-01   4.7779941e-01   3.4540413e+00  -1.2855506e+00  -5.7683281e-01
   1.5867023e+00   1.3615097e+00   7.9889751e-01   4.0569219e-01   1.2651053e-01   2.4852273e-01   1.2951710e+00  -1.1999752e-01   9.1778120e-01   1.4649541e+00   5.0403789e-01  -8.8848693e-01   1.2263105e+00   7.9669741e-01   5.7839401e-01   8.1282641e-01   1.3782824e-01   1.0989197e+00   6.7526633e-01   5.2519817e-01   7.0470928e-01   1.0280372e+00   9.6898496e-01   4.7896844e-01   6.1486652e-01   9.5968728e-01   9.0813452e-01   4.9546856e-01  -5.9051222e-01  -2.8760851e-01   3.8252092e-01   1.1312346e+00  -2.0523723e+00   5.3991704e-01   8.0458626e-01   8.1691388e-01   7.2672302e-01   6.3689255e-01   4.7516212e-01   1.1058827e+00   7.9556692e-01   7.6161659e-01   4.5104066e-01   1.1230169e+00   8.4282036e-01   8.3350731e-01  -1.8547116e-02   3.8646226e-01   1.2666156e+00   9.8984518e-01   9.2906806e-01   5.0327930e-01   1.7576737e-01  -2.0932311e-02  -2.1006325e-01   6.1855079e-01   3.2891140e-01   1.0005148e-01   2.7689489e-01   3.6921747e-01  -2.9915218e-01  -8.4516851e-01  -5.9558897e-01  -5.6759519e-01  -9.6591392e-01   3.9329183e-01  -8.1774147e-02   2.9375937e-01  -1.5086143e-01  -5.3275858e-01  -1.1684737e+00  -5.8980175e-01  -3.1916616e-01  -2.1778295e-01  -1.0562643e+00  -2.0590169e-01  -1.2085225e+00  -1.3769297e+00  -1.6103265e+00  -1.7622117e+00  -1.0068701e+00  -1.8354025e+00  -1.6820784e+00  -1.6611029e+00  -9.6937734e-01  -5.4784083e-01  -5.8590994e-01  -6.8634773e-01  -1.0353712e+00  -8.0916158e-01  -4.4908263e-01  -8.9464349e-01  -2.0301758e-01  -4.4500583e-01  -1.9660090e+00  -2.2269909e+00  -1.5473268e+00  -2.3211530e+00  -3.3405112e-01   4.4611882e-01  -2.6182018e+00  -6.3271373e-01   2.9750598e+00
  -1.8692834e+00   5.0839214e-01  -1.1636348e+00  -2.0150115e+00   1.6151339e-01  -2.0545861e-01  -1.4401373e+00  -2.0894693e+00  -2.0122853e+00  -2.4619883e+00  -1.9262603e-01   1.0174966e+00   2.7175592e-02   7.9347685e-01   9.3849947e-01  -1.9447639e+00  -1.5527270e+00  -2.4991634e-01  -5.0107048e-02   1.6273831e+00  -5.5152880e-01  -2.9345976e-01  -4.5661655e-01   1.6287346e+00  -6.0699062e-01  -2.8416792e-01  -4.9094101e-01   1.6151833e+00  -1.1311088e+00  -7.7643537e-01  -1.4118245e+00  -1.5870293e+00   8.0560160e-01   1.6143777e-02  -6.0898538e-01   3.3637245e-01   4.3560709e-01  -2.5582010e-01   2.2218067e-01  -7.0944892e-01  -5.6492046e-01   3.1699840e-01   7.5748172e-01  -6.8543294e-01  -6.2176889e-01   2.0420713e-01   5.5989480e-02   5.3243957e-01  -8.9427175e-02   7.4635555e-01   9.8448147e-01   1.3371529e+00  -4.5128561e-01  -6.2340527e-02  -7.6843278e-02   8.1744087e-01   5.5534342e-01   2.4061854e-02   4.6182331e-01   4.3151710e-01   1.8804210e-01  -7.4298795e-02  -7.9029048e-02   6.7682346e-02   3.9743252e-01   6.9019396e-01   7.9625300e-01   5.8449595e-01   1.7205119e-02   1.5342224e+00   1.6990196e+00   1.3964936e+00   1.2736436e+00  -6.4246165e-01   6.6466737e-01   3.3703615e-02   5.7100460e-01   1.2941461e+00   1.8818152e+00   4.8105831e-01   1.0595973e+00   2.0457962e+00   1.3751634e+00   5.4612435e-01  -4.0953082e-01  -7.0418601e-02  -5.8839499e-01  -3.3952698e-01  -6.3804606e-01  -1.8187658e-01  -1.3902056e-01  -5.5729583e-01  -3.5562183e-01  -2.1767042e-01  -3.4324916e-01   4.1914291e-01  -1.6486066e+00  -4.5216516e-01  -8.3253321e-01   5.0243912e-02   9.9354567e-01   2.0344904e+00  -2.9207062e+00
   8.3286766e-01  -1.3073374e+00   6.2796992e-02   2.2518247e+00  -2.0993854e+00  -1.1652157e+00   1.7100231e-02   2.9134773e+00   1.2264054e+00   1.3516882e+00  -1.5828639e+00  -1.7121136e+00  -1.3658121e+00  -1.4853049e+00  -1.3156561e+00   1.9745818e+00   2.3876645e+00  -1.7307812e-01   2.8480428e-01  -8.0997850e-01  -1.2879887e-01  -8.9531137e-02   1.1458396e-01  -7.8510341e-01  -6.1463764e-02  -1.2233467e-01   1.4237635e-01  -8.0267895e-01   1.7490986e+00   1.2178582e+00   1.8969949e+00   8.5213017e-01  -1.8127251e-01  -1.0741398e+00  -3.3250939e-01  -1.3510367e+00  -1.5527258e+00  -1.7600608e-01  -8.0567511e-01  -4.0236083e-01  -2.9052686e-01  -1.3137215e+00  -1.9481073e+00  -3.9949207e-01  -2.5024157e-01  -1.2629508e+00   9.9700609e-01  -2.8124072e-01  -7.4701072e-01  -1.2946744e+00  -1.3251305e+00  -1.2124981e+00   8.2982113e-01   1.3974568e+00   6.2552412e-01   7.3338472e-01   9.7248131e-01   1.6259846e+00   1.3354834e+00   8.8973410e-01   3.0525632e-01  -2.0135966e-01   5.0010173e-02   2.0938616e-01  -2.3513048e-01   8.0126211e-01   5.3544979e-02   2.6363135e-01   4.5771993e-01  -4.5906023e-01  -5.1393268e-01  -4.0097353e-01  -6.0857508e-01   1.3876927e+00  -7.6940657e-01   5.0854639e-01  -3.4561303e-01  -1.5565715e-01  -4.4661654e-01   8.0288289e-01  -6.5211261e-01  -2.7754574e-01  -3.1542702e-01   1.6496831e-01  -1.0900004e-01   3.2874801e-01  -2.4959233e-01  -9.5783571e-02  -1.6139016e-01   4.8780154e-01   2.4496550e-03  -1.7303459e-02  -2.3713112e-02   1.8136455e-02   2.4717471e+00   5.7912714e-01  -8.8210058e-01   4.4392116e-02   7.1379176e-01  -1.2327444e-02   1.7308284e-01  -9.6212367e-01   5.9541454e-01
   1.9236767e-01   6.7386949e-01   1.6515132e+00  -1.2529453e+00   3.4461196e+00   2.2332732e+00   1.3528346e+00  -2.7140562e+00   5.7176455e-01   6.8695673e-01   2.6725170e+00   1.3270504e+00   1.1867549e+00   5.8354334e-01   8.7479003e-01  -6.3301839e-01  -2.2019279e+00   4.0954615e-02  -2.4444350e-01  -9.2059787e-01   7.0667258e-01   6.5097700e-02  -7.1939324e-02  -9.4371361e-01   7.0609843e-01   1.0298289e-01  -8.4496167e-02  -8.9191293e-01  -2.1830605e+00  -9.2597098e-01  -1.5560237e+00   7.6797047e-01  -4.3726023e-01   6.9115939e-01   1.4145579e-01   1.1015560e-01   5.2478798e-01  -5.3465244e-01  -6.2803585e-02   5.6878068e-01   1.7170673e-01   1.8406312e-01   6.9338738e-01   5.8207791e-01   1.5944168e-01   1.0414920e-01  -2.8729665e+00  -1.9291811e+00  -1.8686833e-01  -7.1749193e-01  -7.0850656e-01  -1.2012216e+00  -1.9493813e-02   7.8480250e-01   4.0328030e-03   6.8888077e-01   9.0279500e-01   3.4441208e-01   3.1048781e-01   5.0697159e-01   4.3631936e-01   2.9233848e-01   1.2199516e-01   1.0081699e-01   3.7482451e-01   6.0205834e-01   2.3527863e-01   5.4716775e-01  -1.0548760e+00  -1.5547539e+00  -8.0069062e-01  -1.0500736e+00  -1.0698018e+00  -1.4156449e+00  -1.0219012e-01  -4.1718524e-01  -1.6929930e-01  -8.6567957e-01  -7.3971736e-01  -1.2027635e-01  -2.0121549e-02  -7.1167471e-01  -1.6130307e-01   9.8943526e-03   4.8971295e-02  -1.0629927e-01  -8.4661259e-02   3.9632095e-02   3.2932229e-01   1.6826352e-02   1.1004463e-01   2.5551539e-01  -6.6756776e-02   2.2297455e-03   3.5788673e-01  -8.2337315e-01   8.8626132e-01   1.8048624e+00   4.8513491e-01  -4.9328403e-02  -6.3305083e-01  -1.1587871e+00   2.0960373e+00
  -1.2945895e+00  -5.0856356e-02  -1.4673484e+00   2.1952692e-01  -2.1334519e+00  -2.1090820e+00  -1.8630856e+00   1.5654431e+00  -1.9449624e+00  -1.9610991e+00  -2.0618979e+00   5.5171010e-01   5.4170467e-01   4.9068678e-01  -3.2190775e-01  -5.9374257e-01   1.7867962e+00  -5.3374717e-01  -6.9793372e-01   5.7015577e-01  -7.5752933e-01  -6.0773070e-01  -7.5514059e-01   6.5171658e-01  -8.7042751e-01  -6.0973832e-01  -7.6659212e-01   6.0648209e-01   1.8374831e+00   6.9262331e-01   8.6962463e-01  -1.7239687e+00   9.7414702e-01  -6.9500442e-01   1.5966472e-01   1.2729303e+00   1.2952163e+00   8.6736865e-01   9.6054779e-01  -4.3624752e-01   2.0115140e-01   1.2424559e+00   1.3262837e+00  -4.8132638e-01   1.9546776e-01   1.3685702e+00   2.7094195e+00   2.6624814e+00   9.3055560e-01   1.5338614e+00   1.5672027e+00   1.5802722e+00  -4.5918299e-01  -9.2566677e-01   2.4996485e-01   1.3658997e-01   3.3359477e-01  -1.0436032e+00   1.3232388e-01   2.8632923e-01  -3.9549999e-01  -7.5379869e-01  -3.7547250e-01  -7.6153570e-02  -5.2560928e-01  -1.5929420e-01   9.5593412e-02  -3.8046329e-01  -9.7891594e-01   6.5218245e-01  -4.5808506e-01   3.3947356e-02   4.1616915e-01   6.0016719e-01   1.4086268e-01  -3.0421398e-01  -5.6256126e-01  -1.8771256e-01   3.3315051e-02  -8.3284681e-01   9.5766577e-02  -3.3040507e-01  -4.9773841e-01  -6.7136997e-01  -1.5413740e-01  -4.3516574e-01  -1.0939529e-01  -2.2737295e-01  -1.5450554e-01   4.7841655e-01  -2.9648944e-01  -8.8929978e-02  -3.1785510e-01  -5.7991622e-02  -5.0283541e-01   1.2344502e+00   1.0070119e+00  -5.8411770e-01   4.2518699e-01  -4.0127871e-01   2.0129202e+00   4.1688928e-01  -2.0271532e+00
   1.6706594e+00   6.5221614e-01  -1.0314081e+00   1.0384349e+00  -4.9843557e-01   1.4806284e-01   4.5547535e-01  -8.8528558e-01   2.1076315e+00   1.6820496e+00  -6.3669888e-01  -1.9158050e+00  -2.0007067e+00  -8.4494229e-01   2.8986953e-01   1.5025101e+00  -1.1649642e+00   1.7676093e+00   1.3289197e+00   3.6967122e-01   1.3201874e+00   1.7738431e+00   1.3517964e+00   2.1553320e-01   1.4157778e+00   1.7858674e+00   1.4547031e+00   2.5511471e-01  -2.2864596e+00  -5.3548960e-01   8.6395913e-02   1.4624765e+00  -2.6614861e+00   4.3432822e-01  -6.8300596e-01  -1.2717911e+00  -1.6180471e+00  -5.1824814e-01  -1.1179400e+00   7.0570182e-01  -6.8719198e-01  -1.4193596e+00  -1.9817072e+00   7.0271532e-01  -6.3709944e-01  -1.5871434e+00  -5.2898145e-01  -9.9898019e-01  -2.4353976e-01  -3.5770159e-01  -2.1964577e-01   8.0151337e-01   4.6769757e-01  -4.6138574e-01   1.4420056e-01   1.0485246e-01   1.3664838e-01   2.1629380e-01   1.6518754e-01   2.4638706e-01   6.3148141e-02  -1.4624359e-01  -1.6630236e-01  -2.3996769e-01  -3.4325379e-03   2.4221946e-01  -2.8024867e-01   3.2660060e-01  -1.5388042e-01   9.1799592e-01   5.7463966e-01   5.9151046e-01   2.1559222e-01  -8.4996493e-01  -5.6702545e-01   3.1117841e-01   9.2082246e-01   2.3656735e-01   2.7262190e-01  -6.9524197e-01   4.7152283e-01   5.2366042e-01  -8.1977399e-02   7.0003189e-01   2.0402517e-01  -2.5958540e-01  -6.1913417e-02   1.9219770e-01   1.7792490e-01   1.4293129e-01   1.3995991e-01   4.0801255e-01  -3.4456106e-01  -1.6197881e-01  -1.3658885e+00  -1.1664301e+00   2.1433341e-01   1.2617395e+00  -1.3711718e+00   1.8002094e-01  -2.8758691e+00   1.0245535e+00   1.0109914e+00
  -1.4530460e+00  -8.0357706e-02   2.9800864e+00  -2.1311296e+00   1.5278539e+00   1.2867670e+00   7.4936822e-01  -1.7075291e-01  -1.2465134e+00  -6.7429071e-01   2.1104982e+00   1.0291137e+00   8.9544688e-01  -1.0900275e-01   2.4366950e-01  -1.5249820e+00  -1.1846316e-01  -1.0785507e+00  -5.1300234e-01   1.8491837e-01  -6.7659724e-01  -1.1193489e+00  -1.0309387e+00   2.2799416e-01  -7.1256037e-01  -1.1408517e+00  -1.0494882e+00   2.9754634e-01   1.2695690e+00  -2.5383980e-01  -1.1004544e+00  -3.0046463e-03   3.0540129e+00  -6.1380523e-01   6.7698076e-02  -6.7009955e-01  -6.4635801e-01  -6.2213456e-01  -4.6367191e-01  -1.1188517e+00   2.8945021e-02  -4.9633251e-01  -4.6966561e-01  -1.0959112e+00  -4.1653988e-02  -4.1904251e-01  -1.9191943e+00  -1.5245503e+00  -1.6782621e+00  -1.2059297e+00  -1.1649529e+00  -2.2051258e+00   7.7017993e-02  -7.4029227e-02  -2.0809029e-01   5.4343096e-01   3.7660496e-01  -5.8941959e-01   1.2225152e-01   3.8669648e-01   5.7983015e-01   5.2248027e-02   2.7234448e-01   4.7675557e-01   6.4638596e-01   9.2925779e-01   6.9784838e-01   5.3078261e-01   4.6704641e-01  -8.4585071e-01   1.5048055e-01   1.4430220e-01   3.5086387e-01   4.0076512e-01   6.4191072e-01  -7.0718634e-02   3.5488186e-01   8.3565894e-01  -6.8002616e-02   5.6954166e-01  -1.1670066e+00   2.9084625e-01   5.9565670e-01   2.2235769e-01   2.4287864e-01   7.4399442e-02   5.8561893e-01   2.2489193e-01   1.8677841e-01   5.5573689e-01   5.1520261e-01   5.2620666e-01   4.1565766e-01   2.2909844e-01   2.4162740e-02   7.2881866e-02   2.1367110e+00  -1.7936931e+00   3.7354498e-01   7.2212631e-01   3.4160351e+00  -5.3333690e-01   9.2167858e-01
