0.237579 -0.527345 -0.016304 1.064643 -0.682800 -0.424286 0.074510 0.393723 -0.639887 -0.511643 -0.424386 -0.043513 0.190972
0.551740 1.555602 -0.630821 0.682609 0.777307 0.938698 0.326388 -0.177814 0.529464 -0.293340 0.188165 -0.640628 -2.611623
0.047812 0.283057 1.227699 0.200146 1.189234 -0.161194 0.064500 -1.270553 0.214952 1.044055 1.508206 0.015828 -1.136985
-0.233812 -0.883965 -0.472200 -0.849870 0.273285 -0.150245 -1.212374 -0.795242 0.438515 0.833391 1.315255 0.642748 -1.589546
-0.406211 1.451639 0.308913 -0.323027 -0.184287 -0.104156 -0.532615 -0.606083 0.068447 -0.195862 -0.817469 0.054055 -2.810951
-0.032077 -0.788084 -0.436315 -0.873669 0.156367 1.120112 0.753446 0.128398 0.608616 0.399966 -1.053253 -1.051052 -1.420200
