  4.8816051e-001  1.9418385e-001 -4.5587178e-001 -7.4530057e-001 -8.0296602e-001 -1.8965104e-001 -4.8993538e-001 -2.4273755e+000 -1.2568853e+000  8.7159536e-001  9.3328584e-001 -7.4136856e-001 -1.7287830e+000 -1.6528255e+000 -7.8137324e-001  4.8160490e-001  3.8166022e-001  7.5174830e-001 -6.8234561e-001 -4.4574253e-001 -3.3786654e-001  9.5579636e-002  3.3030308e-001 -4.8160683e-001 -5.7995664e-001 -9.5435200e-001  1.0625094e+000  1.4771499e+000  1.7084699e+000  1.3550742e+000  2.4074701e+000  4.9781167e-001  5.8616792e-001  6.3827657e-001  7.8073868e-001  6.8803725e-001 -2.4535820e-001 -2.0730150e-001 -3.6143573e-001 -4.4949903e-001 -2.3388906e-001 -4.8333022e-001 -9.7475736e-001 -1.0495569e+000 -8.9405076e-001 -9.7580911e-001 -9.9558718e-001 -1.0644786e+000 -9.5946751e-001 -6.4424431e-001 -1.3532391e+000  1.2238061e-001 -2.5123247e-001 -1.1157830e+000 -1.1962174e+000 -4.1500442e-001 -3.2133093e-001 -9.8298834e-001 -1.4075470e+000 -5.1473133e-001 -3.9658102e-001  6.7677656e-001 -1.8004359e+000 -1.9166209e+000 -7.4047033e-001 -9.4744279e-001 -1.4605085e+000 -8.3466254e-001 -2.4789985e-001 -1.0024625e+000 -9.3067833e-001 -1.8287542e+000 -1.4379080e+000  2.6210417e-001 -1.3823986e+000 -1.6502556e+000 -2.0868542e+000 -1.1520776e+000 -1.6076293e+000 -1.1979984e+000  2.7715769e-001  2.1001057e+000  2.0027382e+000 -4.0026063e-001 -2.2525501e-002  1.1526653e-001 -2.1060792e-001  4.9890164e-001  1.3356901e-001  4.5465326e-001  4.4549440e-001  3.8207895e-001  1.8194429e-001  5.8172904e-001  1.5290411e+000  1.5115257e+000  1.9637273e+000  1.4681058e+000  1.6405672e+000  1.6111894e+000  1.4848364e+000 -1.9107286e+000 -1.2787172e+000 -1.4807331e+000  1.2483497e+000  2.1552532e-003 -1.0817601e+000 -1.5273711e+000  1.6450309e+000  1.6369314e+000  1.1843408e+000  1.6392286e+000 -5.4238271e-001  5.8243671e-002 -6.4134858e-002 -2.8669658e-003  2.1903210e-001  3.9005120e-001 -1.9771071e-001  2.6894948e-001  1.2539906e-001  5.0690613e-001  5.6942343e-001  1.6856949e+000  4.1138849e-002  1.6411242e-001  7.1242163e-001  5.1342283e-001  7.4297782e-001  6.8682322e-001  1.7004000e+000  8.2680533e-001  2.5427228e-002  1.2700382e+000  5.0458120e-001  1.5131011e+000  1.2153526e+000  1.5012857e+000  8.9532992e-001  1.5694347e+000  1.2353793e+000  2.6481511e+000  2.2931310e+000  2.5438230e+000  1.6914888e+000  2.9333121e+000  3.2563872e+000  2.6624694e+000  3.1612247e+000  3.0979754e+000  5.1972815e-001  2.4110544e-001 -8.6702543e-001  5.1846340e-001 -5.9638862e-001 -4.9532473e-001 -4.2281805e-001  2.6632574e-001 -5.8097200e-001  4.1772923e-001  2.3084692e+000  2.0429606e+000  1.6160188e+000  2.6583789e+000  2.1516642e+000  1.2174157e+000  1.5953474e+000  6.7056216e-001  3.9034058e+000  1.4393813e+000  1.2734949e+000  3.5978673e+000  1.8992928e+000  1.4104637e+000 -4.3617573e+000 -1.6220438e+000  1.2806454e+000 -3.0665630e+000  9.2698060e-001 -1.1540581e+000 -6.6144465e-001 -2.0953816e+000 -2.2690527e+000 -1.1008275e+000  1.8786626e-001 -1.7159645e+000 -7.2485975e-001  8.2954399e-001  3.4561297e+000  2.5569091e+000  2.4670740e+000  1.0115706e-001 -1.1471882e+000  2.0320846e+000  1.1030719e+000  3.6657918e+000  1.5736458e+000  9.3344499e-001 -5.6755108e-003  1.3188259e+000  2.7279291e+000 -5.4973041e-001  2.5883404e-001  1.4409140e+000  9.0725741e-001  2.7246925e+000 -1.8284621e+000 -5.8939394e-001 -6.1045538e-001  2.2895465e-001  1.2183247e+000 -1.1066857e+000  5.6539777e-001  1.2916103e+000  2.0734860e+000  1.3250262e+000  2.6080052e+000  4.0324120e+000  3.0906846e+000  3.2366585e+000  3.2421287e+000  1.1874606e-001 -1.3815535e+000  8.8042375e-001  1.8902316e+000  2.0368898e+000 -2.9733262e+000 -1.9532815e+000 -4.1672420e+000 -2.8014584e+000 -3.0413585e+000 -7.6831297e-001  5.1957723e-002  1.2726949e+000 -4.2137853e-001 -2.6383675e+000  5.2136424e-001 -7.9338890e-002 -7.0666987e-001 -1.8222573e-001 -8.3409602e-001  5.6751232e-001 -4.0252268e+000 -2.0099752e+000  2.6403762e+000  1.8097730e+000  1.7885815e+000  6.2437370e-001 -1.6435211e+000 -4.8831618e+000 -3.9542943e+000 -1.2406570e+000 -4.2351911e+000 -1.5084671e+000 -1.7909806e+000 -8.9132899e-001  3.0797961e+000  5.0701949e+000  2.8952456e+000  2.8743343e+000  1.6195074e+000  1.5170520e+000  4.6539365e+000  2.1432273e+000  4.1236771e+000  2.1764342e-001  1.2045728e+000  3.4273463e+000  4.5482651e+000  3.4340621e+000  5.0653459e+000  3.7396672e+000  1.4748466e+000 -1.0271230e+000 -1.1432901e+000 -1.1484773e+000 -1.6375793e+000 -2.7776519e+000 -7.7476872e-001 -3.2513251e+000 -8.7329890e-001 -1.0523319e+000 -1.1702482e+000 -3.8757803e+000 -2.6859879e+000 -1.9428743e+000 -2.2608061e+000 -3.2884651e+000 -2.4224760e+000 -3.2879184e+000 -1.5558675e+000  3.5626549e-002 -1.0243171e-001 -1.5248071e+000 -1.3082476e+000 -4.9451693e+000 -4.1990404e+000 -2.3025352e+000 -2.4899649e+000 -1.9588585e+000 -2.1176571e+000 -2.1426971e+000 -2.4953660e+000 -2.4260425e+000 -5.8037877e-001 -1.7657033e-001 -1.1853343e+000 -4.6407565e-001 -8.2708596e-001 -2.8738759e-001  8.4839988e-001 -1.1296405e+000 -5.0172233e-001  1.9633530e-001  1.2298837e+000  1.3577127e+000  7.0204554e-001 -4.5629912e-001 -1.9126834e+000  2.6424461e+000  3.6072524e+000 -1.9104098e+000 -3.2998192e+000  2.5843946e+000  3.9289759e+000  1.9692228e+000  1.3711649e+000  4.5575739e+000  5.0412034e+000  4.8863462e+000  3.4340618e+000  2.2345258e+000  4.7458236e+000  6.2247817e-001 -1.6010525e-001  2.9539820e+000  1.9470115e+000  2.9714770e+000  2.4486343e+000  1.5326842e+000  2.3500262e+000 -7.4950488e-001 -1.8366281e+000  1.8124619e+000 -1.7260019e+000  2.3603531e+000 -3.9951871e-001 -1.8059785e-001 -6.8025592e-001 -1.2064602e+000 -4.2722150e-001 -2.5305717e+000 -2.2046554e-001 -9.8446594e-001 -2.5995797e+000 -2.9373857e+000 -4.6422668e-001 -1.8651655e+000  1.0147086e+000  1.4563356e-001 -1.2554460e+000  1.3897758e+000  1.0266179e+000 -5.1708357e-001  3.3309164e+000  3.2605564e+000  2.0414086e+000  3.7168316e-001  1.5035966e+000  2.0612889e+000  3.4418909e+000  3.4290180e+000  2.1867287e+000  2.5981350e+000  1.5722239e+000  3.4333617e+000 -1.1175354e+000 -2.3258348e+000  6.3195269e-001 -7.6009486e-001  1.2635459e+000  4.3930453e+000  1.0653779e+000  1.6746723e+000  2.1113035e+000  5.0101353e-001  3.0660912e-001  1.3555976e+000  2.5211417e+000  3.3349431e+000  2.2559535e+000  1.2546965e+000  1.4861111e+000  1.7320179e+000  6.1195341e-001  2.2409243e+000  5.1875174e+000  4.3375846e+000  2.5939955e+000  3.8187868e+000  1.4014368e+000  2.8143416e+000 -7.2289807e+000 -5.9338694e+000 -5.0529518e+000 -3.6885938e+000 -3.7880186e+000 -3.7877922e+000 -3.7024799e+000 -7.5964822e+000 -8.0510643e+000 -3.2398283e+000 -3.4797254e+000 -8.0573768e-001 -2.2771569e+000 -3.6269158e+000  4.3393266e-001 -2.1920613e+000  1.9170258e-001 -4.4683679e-001 -1.9830542e+000  2.1690936e+000  3.6542443e+000  2.8428223e+000  2.2347322e+000  4.4532607e+000  4.5156776e+000 -1.0075209e+000  9.3907406e-001  1.0009886e+000  8.1501621e-001  2.7286148e+000  3.7913814e-001 -5.4800718e-001 -1.6216205e+000  3.3492164e+000  2.9634714e+000  3.6187634e+000  3.1380726e-001  6.9514699e-002  3.4005347e-001  9.9408361e-001  4.6542786e+000  3.0609279e+000 -2.4804737e+000 -3.8399770e-003  5.9125701e-001  2.8841592e+000 -4.9236750e+000  1.1681635e+000 -5.6476011e-001 -1.7647979e+000  3.1678388e+000  2.8612074e+000  4.5472885e+000  4.1471327e+000  3.5053712e-001  2.0797074e+000 -1.3866706e-001 -1.5166772e+000 -1.8152383e+000 -4.6175146e-002 -1.6447690e-001 -1.3007032e+000 -2.7010770e-003  2.8424634e+000  7.7720514e-001  1.4429600e+000 -1.4206962e+000  7.5864837e-002 -6.1474669e-001 -1.0649909e+000  2.1797653e+000  1.3488151e+000  1.3728404e+000 -2.6400110e+000 -1.9115835e+000 -3.0890738e+000 -1.3113213e+000 -2.2634149e+000 -3.0891238e+000 -3.8131908e+000 -1.8566923e+000 -3.7829719e+000 -3.2038173e+000 -1.5531420e+000 -1.1873902e+000 -2.1910479e+000 -2.3468238e+000 -2.6102013e+000 -2.3963946e+000 -2.8976986e+000 -2.8112770e+000 -3.3667452e+000 -3.0004416e+000 -1.1712601e+000  8.2236618e-001 -2.2911932e+000 -3.9270335e-001 -2.4109921e+000 -2.9289533e+000 -3.5714647e+000 -3.2068224e+000 -3.4805204e+000 -3.1904902e+000 -3.8647011e+000 -3.4851602e+000 -3.2789201e+000 -4.1104871e+000 -4.3611377e+000 -4.7544094e+000 -4.9393221e+000 -4.4839761e+000 -5.1814453e+000  1.3634460e+000  1.3584120e+000  1.2928001e+000 -1.0703254e+000 -9.0996175e-001  4.6233292e-002 -7.3477693e-001 -1.2617474e+000  6.4646872e-001 -9.1646629e-001  5.4664168e-001  7.5589442e-001  1.0829473e+000 -5.4051848e-002 -6.3167942e-001  1.2069686e+000 -4.2912159e-001  8.5471612e-001 -4.2547486e-002  1.3758222e+000  1.0322680e+000  3.5530041e+000  3.5240172e+000  4.3980864e+000  4.5670823e+000  3.2605884e+000  1.5693938e+000  3.0840292e+000  2.1004929e+000  1.3033755e+000  5.9657506e-001 -5.8636652e-001 -2.5182738e-001 -9.0400360e-001  2.4894793e-001 -1.2783210e+000 -5.2325512e-002  4.9936365e-001 -1.8056168e+000 -4.4254314e-001  1.9507072e+000  9.8182787e-001  2.2108986e+000  2.2356607e+000  1.0793757e+000  1.2473019e-001  2.7081286e+000 -3.0907128e-002  2.5489431e+000  2.1686012e+000  2.8172280e+000  1.7711462e+000  2.5368174e+000  1.9671472e+000  2.8359321e+000  2.4605172e+000  2.9848688e+000  2.2731727e+000  7.9483130e-001  9.3219579e-001  6.8183731e-001  2.4326465e+000  1.5660862e+000  4.1685179e+000  6.1064241e+000  3.8527050e-001  6.6638302e-001  3.6423583e+000  2.6455667e+000  1.4500499e+000  3.5057786e+000  3.4570855e+000  4.6344468e+000  3.4795825e+000  4.5623425e+000  6.1539259e+000  1.6903176e+000  3.7589133e+000  5.6544077e+000  5.2555864e+000  6.3487266e+000  3.1789128e+000  2.6109146e+000  2.7577597e+000  3.4563033e+000  3.6174122e+000  3.3110123e+000  3.5316312e+000  5.5690785e+000  5.5982938e+000 -2.9334643e+000 -2.9755188e+000 -3.5401721e+000 -2.1548872e-001 -5.9954810e-001  3.1204096e-001 -2.5048550e+000 -2.6741248e+000 -1.6543312e+000 -1.1702274e+000 -2.0512898e+000 -2.2079329e+000  1.7313619e-001  1.7202608e+000  1.9693591e+000 -2.1953206e-001  3.9512521e-001 -3.2906616e+000  2.0575239e+000  2.7946658e+000  3.4257721e+000  1.3545065e+000  1.4854994e+000  3.9074055e+000 -4.0358655e-001  6.2646379e-001 -1.0320858e+000 -5.2372189e-001  6.9441530e-001  1.3990617e+000  1.0255207e+000  6.4293504e-001 -2.8349695e-001  1.0256903e+000  1.2065956e+000  2.3603660e-001  1.0143373e+000  1.8081617e+000  1.2806328e+000  2.5403915e-001  5.8863042e-001  1.7007144e-001  8.9262155e-001  1.6063815e+000  7.6877187e-001  2.2036775e-001  3.1631180e-001 -4.3460019e-001  2.0725950e+000  2.7521291e-001 -1.3372145e+000 -2.0928743e+000 -8.2916186e-001 -9.3833808e-001  2.6437688e+000  1.4050237e-001  2.3031503e+000  1.9352295e+000  2.2477186e+000  9.5301186e-001 -1.9782237e+000  7.6336038e-001  2.7912983e+000  2.1091912e+000  1.5533451e+000  3.1840995e+000 -9.4543995e-001  3.7116269e-001  5.7166091e-001 -1.1636755e+000  3.1009389e+000  3.9952331e-001 -6.6500229e-001  2.7359523e+000  1.2878099e+000  9.1616532e-001 -5.4059373e-001  1.4501230e+000  1.9284566e+000  2.6431320e+000  2.4170532e+000 -9.1074883e-001 -1.8853798e-001 -1.1803518e+000 -5.4097587e-001  1.4344044e+000  1.5405795e+000  1.8776917e+000  2.4767469e+000  1.6290154e+000  1.7009473e+000  1.6496784e+000  1.1607838e+000  1.2103702e+000  1.6593765e+000  2.3531182e+000  2.0796777e+000  2.6913215e+000  1.6646257e+000  3.3548460e+000  3.0152926e+000  3.3219696e+000  3.2737050e+000  2.5588671e+000  2.8212054e+000  3.6867680e+000  3.4389524e+000  3.1133937e+000  2.4501023e+000  1.4139375e+000  1.4297991e+000  1.4435788e+000  1.7802083e+000  1.4330709e+000  6.9654570e-001  2.5939695e+000 -1.5929471e+000 -5.6163217e-002 -7.6570175e-001  7.6575726e-001  8.5955024e-001  1.4973798e-001  9.0652505e-001 -2.4616143e-001 -3.2620604e+000 -2.6629422e-001  1.6899499e+000 -5.0927581e-001  4.9323901e+000  2.8652839e+000  2.3715965e+000  2.5560124e+000  2.5880739e+000  8.9916920e-001  1.1604566e+000  7.9974506e-001  2.4672568e+000  3.3943614e+000  4.0008613e+000  4.2502247e+000  5.5989277e-001 -4.7230438e+000  5.8678003e-001 -1.4846078e+000 -2.8945117e+000 -1.4724367e+000 -2.7130329e+000 -1.3241604e+000  4.3923044e-002  3.0991734e+000  2.6778712e+000  2.0794225e+000  3.5864510e+000  2.7142977e+000  3.7036143e+000  3.8959047e+000  2.3052199e+000  2.3528698e+000  2.4396249e+000  3.8486603e+000 -1.4781345e+000 -5.6307327e-002  7.5851941e-001  8.0582736e+000 -3.3460533e+000 -6.9449191e+000  1.1463062e+000  1.2678856e+000  1.6556703e-001 -5.1262092e-001  1.3055058e+000  3.9620840e-002 -7.6658662e+000 -6.9604915e+000 -7.4002775e+000 -7.2759964e+000 -7.3998381e+000 -7.3543607e+000 -6.6286842e+000 -1.1196667e+000 -4.2641782e+000 -8.4193870e+000 -2.5845507e+000 -4.7886683e+000 -4.1045276e+000 -3.5043269e+000 -4.7228138e+000 -7.0014864e+000 -5.9114390e+000 -3.4163431e+000 -9.5605365e-001 -2.4481241e+000 -3.4529501e+000  4.5594292e-001 -6.1564976e-001  1.2813073e+000  3.7988055e-001  1.0933455e+000  7.3093527e-001  1.6795755e+000  1.1010271e+000  1.1346240e+000  1.2066421e+000  1.1654462e+000  4.5826110e-001  1.1327348e+000  6.8598573e-001  1.7357893e+000 -2.0857639e-001  3.0977265e-001  1.1420194e+000  5.3458694e-001  1.7307042e+000  3.9326470e+000  3.9157275e+000 -2.8389612e+000 -5.5868725e-001  7.0073785e-001 -7.6303477e+000 -4.6784351e+000 -4.7906088e+000  5.0872654e-001  2.9671169e-001  6.0537856e-001 -1.3202244e+000 -4.8893530e+000 -3.7235949e+000 -4.7312389e+000 -5.1117418e+000 -5.2550402e+000 -5.2263728e+000  2.3266804e-001  7.4137953e-001 -4.4402232e+000 -1.2797527e+000 -1.5837257e+000  4.7228170e-001  1.0129997e+000 -5.9316415e-001  1.4450579e+000 -3.2252326e-001 -2.0033783e+000  5.4539396e-001  1.0492823e+000 -5.5896871e-001 -1.2313676e+000 -9.3618454e-001 -2.5209685e+000 -3.4877843e+000 -5.3067729e+000  2.7372803e+000  2.0034626e+000  2.9234331e+000 -2.6499214e+000 -2.8056888e+000 -3.8013793e+000 -1.1004418e+000 -9.6930890e-001 -4.9131078e-001 -4.8030961e-001 -4.7921508e-001 -2.6855919e-001  2.5601868e-002  1.1853712e+000  1.5827427e+000  4.6091445e-001 -1.8771567e+000 -1.8866250e-001 -1.9072840e-001 -3.6480470e-001 -6.0136702e+000 -6.0157397e+000 -1.5737286e+000  8.5025410e-001 -9.1509233e-001 -4.0429278e+000 -4.4570740e+000 -4.4418917e+000 -1.1155485e-001  2.9640683e+000 -5.9976681e+000 -2.4757180e+000 -1.0230193e+000  2.9702761e-001  3.1079703e-001  1.5353718e+000  2.2055265e+000  2.3120796e+000  1.9864442e+000 -3.6539584e+000 -6.1905651e+000 -2.2977989e+000 -1.7625208e-002  3.4030062e+000  4.4217048e+000  4.1423010e+000  3.9142474e+000  4.0898812e+000  4.2778191e+000 -3.5133500e+000 -1.5087451e+000 -5.4356448e-001 -6.5686660e+000  2.4726001e+000  9.2682379e-001  4.5340927e-001  1.0414697e+000  1.8995318e+000 -5.9413267e+000 -7.9205896e+000 -6.4275669e+000 -6.1476989e+000 -9.3564357e+000 -7.9168656e+000  5.6496335e-001  1.9584059e+000  1.2677365e+000  1.2184482e+000  8.0375681e-001  7.6466952e-001  1.9720859e-001 -1.4370924e-001  5.3469907e-001  1.5951213e+000  1.6490291e+000  1.5199341e+000  1.4877826e+000  3.7069847e-002  2.5510019e+000  2.6845849e+000 -1.1974165e+000 -2.6055828e+000  5.6793476e-001  2.2314875e-001  7.0624200e-001 -1.3549350e+000  7.2040482e-001  1.4866538e-001 -4.6488165e-001 -1.7869189e-001 -2.1943188e+000 -2.0876032e+000  1.7596151e-001 -7.1242533e+000 -7.7636038e+000 -2.6626359e+000 -6.7484406e+000 -6.2633346e+000 -7.4270104e+000 -7.5645256e+000 -4.4567246e+000 -4.4072308e+000 -4.0379049e+000 -6.1737450e+000 -5.7579414e+000 -1.9377865e+000  1.1237972e-001 -3.2282120e-001 -1.1867938e+000 -3.7294943e+000 -8.6297014e-001  1.4512605e+000  1.2551559e+000  6.6853992e-001  9.8423382e-001  3.7248975e-002  1.1740590e+000 -1.0853335e+000 -1.4897226e+000  1.9996504e-001  7.1606745e-001 -1.4212899e+000 -1.5403563e+000 -1.3894601e+000 -1.4978770e+000 -2.4423684e+000 -3.5980528e+000 -2.3179194e+000 -2.3854336e+000 -2.3787294e+000 -2.4836243e+000 -1.3982346e+000 -1.5999371e+000 -6.7044112e-001  2.6273692e-001 -3.4371501e+000 -3.1122993e+000 -1.0898526e+000 -1.8880208e+000 -1.4966183e-001 -8.4827146e-001 -9.7839904e-001  4.4683180e-001 -1.1704863e+000 -9.3640198e-001  2.0055582e-003 -4.7176096e+000 -3.6583297e+000 -5.3090701e+000 -5.5242883e+000 -5.2695227e+000 -1.8734307e+000 -2.2959846e+000 -2.0817621e+000 -1.9989529e+000 -2.3293400e+000 -3.5261297e+000 -2.1086728e+000 -2.1875770e+000 -2.1254351e+000 -2.1927843e+000 -2.0779239e+000 -2.4295686e+000 -2.0770622e+000 -1.8456204e+000 -1.3858179e+000 -1.2018767e+000 -3.1994405e+000 -9.5577172e-001 -9.6596045e-001 -8.3378838e-001 -1.3930894e+000 -1.9506290e+000 -3.4345103e+000 -4.1138985e+000 -3.9675868e+000
